data folder: data/ready/nerc/germeval/
embeddings: polyglot, de
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 1
use crf layer: 0

59.train    L 0.041    acc [B 88.10 E 90.41 O 99.61 T 98.75]   B [P 95.20 R 92.77 F1 93.97]   E [P 92.36 R 91.42 F1 91.89]   EC [P 88.20 R 87.30 F1 87.75]
59.val      L 0.126    acc [B 79.06 E 77.50 O 99.12 T 97.06]   B [P 90.90 R 87.02 F1 88.92]   E [P 83.67 R 83.32 F1 83.49]   EC [P 77.77 R 77.45 F1 77.61]

60.train    L 0.040    acc [B 88.82 E 91.02 O 99.61 T 98.81]   B [P 95.12 R 93.26 F1 94.18]   E [P 92.42 R 91.99 F1 92.20]   EC [P 88.47 R 88.06 F1 88.26]
60.val      L 0.126    acc [B 79.17 E 77.50 O 99.05 T 97.00]   B [P 90.51 R 87.02 F1 88.73]   E [P 83.62 R 83.62 F1 83.62]   EC [P 78.05 R 78.05 F1 78.05]

61.train    L 0.040    acc [B 87.99 E 90.38 O 99.66 T 98.80]   B [P 95.79 R 92.23 F1 93.98]   E [P 93.22 R 91.02 F1 92.11]   EC [P 89.41 R 87.30 F1 88.34]
61.val      L 0.126    acc [B 78.76 E 77.10 O 99.14 T 97.04]   B [P 91.17 R 86.46 F1 88.75]   E [P 83.79 R 82.54 F1 83.16]   EC [P 78.21 R 77.04 F1 77.62]

62.train    L 0.039    acc [B 88.47 E 90.73 O 99.64 T 98.81]   B [P 95.45 R 92.89 F1 94.16]   E [P 92.95 R 91.61 F1 92.27]   EC [P 88.98 R 87.70 F1 88.34]
